Asset Name,OS,cybercns-sec-vm,huntress,microsoft-ad,sentinelone
ah-spv-admin-pv,b'Windows 10 Pro 19044',cybercns-sec-vm,huntress,microsoft-ad,sentinelone
bryans-macbook-pro,b'OS X 13.3.1 (22E261)', , , ,sentinelone
cha-admin-tb,b'Windows 10 Pro 19044',cybercns-sec-vm,huntress,microsoft-ad,sentinelone
dc-nursing02,b'Windows 10 Pro 19044',cybercns-sec-vm,huntress,microsoft-ad,sentinelone
dh-camera,b'Windows 7 Professional  7601 SP1', ,huntress,microsoft-ad,sentinelone
dh-camera1,b'Windows 10 Pro 19045',cybercns-sec-vm, , ,sentinelone
dh-homecare-cc,b'Windows 7 Professional  7601 SP1', , ,microsoft-ad,sentinelone
dh-kitchen-mm,b'Windows 10 Pro 19044',cybercns-sec-vm,huntress,microsoft-ad,sentinelone
dh-maint,b'Windows 7 Professional  7601 SP1', ,huntress,microsoft-ad,sentinelone
dh-maint-jp,b'Windows 7 Professional  7601 SP1', ,huntress,microsoft-ad,sentinelone
dh-maint-nt,b'Windows 10 Pro 19044', ,huntress,microsoft-ad,sentinelone
dh-tai01,b'Windows 10 Pro 19044',cybercns-sec-vm,huntress,microsoft-ad,sentinelone
dh-therapy-01,b'Windows 7 Professional  7601 SP1', , ,microsoft-ad,sentinelone
ech-act-dt,b'Windows 11 Pro 22000', ,huntress, ,sentinelone
ech-admisn-lt,b'Windows 11 Pro 22000', ,huntress, ,sentinelone
ech-chap-dt1,b'Windows 11 Pro 22000', ,huntress, ,sentinelone
ech-cling-ns1,b'Windows 11 Pro 22000', ,huntress, ,sentinelone
ech-ctm-lt,b'Windows 11 Pro 22000', ,huntress, ,sentinelone
ech-dcsvr007,b'Windows Server 2012 R2 Standard 9600', ,huntress, ,sentinelone
ech-develop-lt,b'Windows 10 Pro 19044', ,huntress, ,sentinelone
ech-diet-lt,b'Windows 10 Pro 19044', ,huntress, ,sentinelone
ech-diet-sups-dt,b'Windows 11 Pro 22000', ,huntress, ,sentinelone
ech-dole-dt,b'Windows 11 Pro 22000', ,huntress, ,sentinelone
ech-don-dt,b'Windows 11 Pro 22000', ,huntress, ,sentinelone
ech-hcord-dt1,b'Windows 11 Pro 22000', ,huntress, ,sentinelone
ech-inv-sup-lt,b'Windows 10 Pro 19044', ,huntress, ,sentinelone
ech-maint-sup-dt,b'Windows 10 Pro 19045', , , ,sentinelone
ech-maint-sup-lt,b'Windows 11 Pro 22000', ,huntress, ,sentinelone
ech-marm-nm-lt,b'Windows 11 Pro 22000', ,huntress, ,sentinelone
ech-marm-ns2,b'Windows 10 Pro 19044', ,huntress, ,sentinelone
ech-mds-fund-dt,b'Windows 11 Pro 22000', ,huntress, ,sentinelone
ech-med-recs-dt,b'Windows 11 Pro 22000', ,huntress, ,sentinelone
ech-reception-dt,b'Windows 11 Pro 22000', ,huntress, ,sentinelone
ech-restor-lt,b'Windows 10 Pro 18363', ,huntress, ,sentinelone
ech-rft021,b'Windows Server 2016 Standard 14393', ,huntress, ,sentinelone
ech-soc-wkr-lt1,b'Windows 11 Pro 22000', ,huntress, ,sentinelone
ech-west-dt1,b'Windows 10 Pro 19044', ,huntress, ,sentinelone
erh-admins-macbook-pro,b'OS X 13.2.1 (22D68)', , , ,sentinelone
erh-confroom,b'Windows 10 Pro', ,huntress,microsoft-ad, 
erh-exsvr037,b'Windows Server 2008 R2 Standard',cybercns-sec-vm,huntress,microsoft-ad, 
erh-hq-svr049,b'Windows Server 2012 R2 Standard',cybercns-sec-vm,huntress,microsoft-ad, 
erh-market-ag,b'Windows 10 Pro 19044',cybercns-sec-vm,huntress,microsoft-ad,sentinelone
erh-mmsvr039,b'Windows Server 2008 R2 Standard', ,huntress,microsoft-ad, 
erh-monsvr045,b'Windows Server 2008 R2 Standard', ,huntress,microsoft-ad, 
erh-mow-dt2,b'Windows 10 Pro 19044',cybercns-sec-vm,huntress,microsoft-ad,sentinelone
erh-mow-tg,b'Windows 11 Pro 22000',cybercns-sec-vm,huntress,microsoft-ad,sentinelone
erh-new-04,b'Windows 10 Pro 19044',cybercns-sec-vm,huntress,microsoft-ad,sentinelone
erh-new-08,b'Windows 10 Pro',cybercns-sec-vm,huntress,microsoft-ad, 
erh-new-10,b'Windows 11 Pro 22000', ,huntress,microsoft-ad,sentinelone
erh-new-12,b'Windows 11 Pro 22000',cybercns-sec-vm,huntress,microsoft-ad,sentinelone
erh-new-15,b'Windows 11 Pro 22000',cybercns-sec-vm,huntress,microsoft-ad,sentinelone
erh-new-dt10,b'Windows 10 Pro 19044',cybercns-sec-vm,huntress,microsoft-ad,sentinelone
erh-new-dt4,b'Windows 10 Pro',cybercns-sec-vm,huntress,microsoft-ad, 
erh-new-dt6,b'Windows 10 Pro 19044',cybercns-sec-vm,huntress,microsoft-ad,sentinelone
erh-new-dt8,b'Windows 11 Pro 22000',cybercns-sec-vm,huntress,microsoft-ad,sentinelone
erh-new-lt1,b'Windows 10 Pro 19044',cybercns-sec-vm,huntress,microsoft-ad,sentinelone
erh-new-lt13,b'Windows 10 Pro 19044',cybercns-sec-vm,huntress,microsoft-ad,sentinelone
erh-new-lt15,b'Windows 11 Pro 22000',cybercns-sec-vm,huntress,microsoft-ad,sentinelone
erh-new-lt18,b'Windows 10 Pro 19044',cybercns-sec-vm,huntress,microsoft-ad,sentinelone
