Asset Name,OS,cybercns-sec-vm,huntress,microsoft-ad,sentinelone
admins-imac,b'OS X 12.3.1 (21E258)', , , ,sentinelone
apogeeserver,b'Windows 7 Professional  7601 SP1', ,huntress, ,sentinelone
cmaldonado-laptop,b'Windows 10 Home 19045',cybercns-sec-vm,huntress, ,sentinelone
cre300,b'Windows Server 2019 Standard 17763',cybercns-sec-vm,huntress,microsoft-ad,sentinelone
desktop-9hv54pu,b'Windows 10 Pro 19045',cybercns-sec-vm,huntress, ,sentinelone
ehills-surface2,b'Windows 10 Pro 19045',cybercns-sec-vm,huntress, ,sentinelone
eng_office,b'Windows 10 Pro 19044',cybercns-sec-vm,huntress, ,sentinelone
gosolis-vm,b'Windows 10 Pro 19045',cybercns-sec-vm,huntress,microsoft-ad,sentinelone
larry weiner’s - new imac 27,b'OS X 13.2.1 (22D68)', , , ,sentinelone
lenovo-laptop,b'Windows 10 Pro 19044',cybercns-sec-vm,huntress, ,sentinelone
luxis-imac,b'OS X 12.4 (21F79)', , , ,sentinelone
mail,b'Ubuntu 20.04.6 LTS 5.4.0-146-generic', , , ,sentinelone
me-lmilleri7,b'Windows 10 Pro', ,huntress,microsoft-ad, 
miles a,b'OS X 11.7.6 (20G1231)', , , ,sentinelone
mr-1020bas,b'Windows 7 Professional  7601 SP1', ,huntress, ,sentinelone
mr-1020engineer,b'Windows 10 Pro 19045', ,huntress, ,sentinelone
mr-1200assistant,b'Windows 10 Pro 19044', ,huntress, ,sentinelone
mr-1701engineer,b'Windows 10 Pro 19044', ,huntress, ,sentinelone
mr-177nskeyscan,b'Windows 10 Pro 19044', ,huntress, ,sentinelone
mr-180nm-bas,b'Windows 10 Pro 19045',cybercns-sec-vm,huntress, ,sentinelone
mr-2225engineer,b'Windows 10 Pro 19045', ,huntress, ,sentinelone
mr-2860security,b'Windows 10 Pro 19045',cybercns-sec-vm,huntress, ,sentinelone
mr-325wsecurity,b'Windows 7 Professional', ,huntress, , 
mr-3701reception,b'Windows 10 Pro 19045',cybercns-sec-vm,huntress, ,sentinelone
mr-4415-bas,b'Windows 10 Pro 19045',cybercns-sec-vm,huntress, ,sentinelone
mr-4415engineer,b'Windows 10 Pro 19044', ,huntress, ,sentinelone
mr-4749assistant,b'Windows 10 Pro 19044',cybercns-sec-vm,huntress, ,sentinelone
mr-4749bas,b'Windows 10 Pro 15063',cybercns-sec-vm,huntress, ,sentinelone
mr-4749engineer,b'Windows 10 Pro 19044', ,huntress, ,sentinelone
mr-55bas,b'Windows 10 Pro 19044',cybercns-sec-vm,huntress, ,sentinelone
mr-8sm-bas,b'Windows 7 Professional  7601 SP1', ,huntress, ,sentinelone
mr-900assistant,b'Windows 10 Pro 19044',cybercns-sec-vm,huntress, ,sentinelone
mr-aassistant134,b'Windows 10 Pro 19045',cybercns-sec-vm,huntress, ,sentinelone
mr-adormini7,b'Windows 10 Pro',cybercns-sec-vm,huntress,microsoft-ad, 
mr-adorminthp,b'Windows 11 Pro 22621', , ,microsoft-ad,sentinelone
mr-ahawkins2800,b'Windows 10 Pro 19044',cybercns-sec-vm,huntress, ,sentinelone
mr-ahuntibm,b'Windows 11 Pro 22621',cybercns-sec-vm,huntress, ,sentinelone
mr-akreatsoulasi7,b'Windows 10 Pro 19044',cybercns-sec-vm,huntress, ,sentinelone
mr-anichols,b'Windows 10 Pro 19045',cybercns-sec-vm,huntress,microsoft-ad,sentinelone
mr-anicholsthp,b'Windows 11 Pro 22621', , ,microsoft-ad,sentinelone
mr-apclerki7,b'Windows 10 Pro',cybercns-sec-vm,huntress,microsoft-ad, 
mr-apmanager180nm,b'Windows 10 Pro 19044',cybercns-sec-vm,huntress, ,sentinelone
mr-apropmgr134,b'Windows 10 Pro 19044', ,huntress, ,sentinelone
mr-apropmgr17,b'Windows 10 Pro 19044',cybercns-sec-vm,huntress, ,sentinelone
mr-apropmgr180nw,b'Windows 10 Pro 19044',cybercns-sec-vm,huntress, ,sentinelone
mr-apropmgr4415,b'Windows 10 Pro 19044',cybercns-sec-vm,huntress, ,sentinelone
mr-apropmgr55,b'Windows 10 Pro 19044',cybercns-sec-vm,huntress,microsoft-ad,sentinelone
mr-apropmgr8sm,b'Windows 10 Pro 19044',cybercns-sec-vm,huntress, ,sentinelone
mr-araphaeli,b'Windows 10 Pro 19045',cybercns-sec-vm,huntress, ,sentinelone
mr-asenk17b,b'Windows 10 Pro 19045', ,huntress, ,sentinelone
mr-avosheli7lap,b'Windows 11 Pro', ,huntress, , 
mr-bahmetii7,b'Windows 10 Pro 19045',cybercns-sec-vm,huntress,microsoft-ad,sentinelone
