Asset Name,OS,huntress,microsoft-ad,sentinelone
anison,b'Windows Server 2016 Datacenter 14393',huntress,microsoft-ad,sentinelone
bbi-ak-22,b'Windows 10 Pro 19045',huntress,microsoft-ad,sentinelone
bbi-bj-21,b'Windows 10 Pro 19045',huntress,microsoft-ad,sentinelone
bbi-cm-22,b'Windows 10 Pro 19045',huntress,microsoft-ad,sentinelone
bbi-dl-21,b'Windows 10 Pro 19045',huntress,microsoft-ad,sentinelone
bbi-hc-22,b'Windows 10 Pro 19045',huntress,microsoft-ad,sentinelone
bbi-kt-23,b'Windows 11 Pro 22621',huntress,microsoft-ad,sentinelone
bbi-lh-21,b'Windows 10 Pro 19045',huntress,microsoft-ad,sentinelone
bbi-lh-22,b'Windows 10 Pro 19045',huntress,microsoft-ad,sentinelone
bbi-ml-21,b'Windows 10 Pro 19045',huntress,microsoft-ad,sentinelone
bbi-ms-22,b'Windows 10 Pro 19045',huntress,microsoft-ad,sentinelone
bbi-msoya-22,b'Windows 11 Pro 22621',huntress,microsoft-ad,sentinelone
bbi-mt-22,b'Windows 11 Pro 22621',huntress,microsoft-ad,sentinelone
bbi-wz-21,b'Windows 10 Pro 19045',huntress,microsoft-ad,sentinelone
bbi-zb-22,b'Windows 10 Pro 19045',huntress,microsoft-ad,sentinelone
bbi-zs-22,b'Windows 10 Pro 19045',huntress,microsoft-ad,sentinelone
cbc-app-kiosk,b'Windows 11 Pro', ,microsoft-ad, 
cbc-bc-21,b'Windows 11 Pro 22621',huntress,microsoft-ad,sentinelone
cbc-bd-21,b'Windows 11 Pro 22621',huntress,microsoft-ad,sentinelone
cbc-bw-21,b'Windows 11 Pro 22621',huntress,microsoft-ad,sentinelone
cbc-ce-22,b'Windows 10 Pro 19045',huntress,microsoft-ad,sentinelone
cbc-coo-22,b'Windows 10 Pro 19045',huntress,microsoft-ad,sentinelone
cbc-cs-23,b'Windows 11 Pro 22621',huntress,microsoft-ad,sentinelone
cbc-db-21,b'Windows 10 Pro 19045',huntress,microsoft-ad,sentinelone
cbc-dk-23,b'Windows 11 Pro 22621',huntress,microsoft-ad,sentinelone
cbc-dm-21,b'Windows 11 Pro 22621',huntress,microsoft-ad,sentinelone
cbc-dock-ops1,b'Windows 10 Pro 19045',huntress,microsoft-ad,sentinelone
cbc-ds-21,b'Windows 10 Pro 19045',huntress,microsoft-ad,sentinelone
cbc-dv-21,b'Windows 10 Pro 19045',huntress,microsoft-ad,sentinelone
cbc-gk-21,b'Windows 10 Pro 19045',huntress,microsoft-ad,sentinelone
cbc-hhg-lm,b'Windows 10 Pro 19045',huntress,microsoft-ad,sentinelone
cbc-jb-22,b'Windows 11 Pro 22621',huntress,microsoft-ad,sentinelone
cbc-jh-21,b'Windows 10 Pro 19045',huntress,microsoft-ad,sentinelone
