Asset Name,OS,cybercns-sec-vm,huntress,microsoft-ad,sentinelone
ab-surf8-prog9,b'Microsoft Windows 10 Pro',cybercns-sec-vm, , , 
ab-surf8-prog9,b'Windows 10 Pro 19044', ,huntress,microsoft-ad,sentinelone
acct-assistent,b'Windows 11 Pro 22621',cybercns-sec-vm,huntress,microsoft-ad,sentinelone
actasistenenvy17,b'Windows 10 Pro 19045',cybercns-sec-vm,huntress,microsoft-ad,sentinelone
alby-envy17,b'Windows 10 Pro 19045',cybercns-sec-vm,huntress,microsoft-ad,sentinelone
davidlaptop-lenovo,b'Windows 11 Pro 22621',cybercns-sec-vm,huntress,microsoft-ad,sentinelone
dedicatedsurf,b'Windows 10 Pro 19045',cybercns-sec-vm,huntress,microsoft-ad,sentinelone
desktop-3efjbaa,b'Windows 10 Home 19044',cybercns-sec-vm,huntress, ,sentinelone
desktop-58sh8qt,b'Microsoft Windows 10 Pro',cybercns-sec-vm, , , 
desktop-58sh8qt,b'Windows 10 Pro 18363', ,huntress, ,sentinelone
desktop-6ju36nu,b'Windows 10 Pro 19045',cybercns-sec-vm,huntress, ,sentinelone
desktop-8j2mknu,b'Windows 11 Pro', ,huntress, , 
desktop-cor8i40,b'Windows 10 Pro 19045', , , ,sentinelone
desktop-djl9f87,b'Windows 10 Pro', , ,microsoft-ad, 
desktop-dsfp227,b'Windows 11 Pro 22621',cybercns-sec-vm,huntress,microsoft-ad,sentinelone
desktop-ld0jk2r,b'Windows 10 Pro 19044',cybercns-sec-vm,huntress, ,sentinelone
desktop-ls3tthi,b'Windows 11 Pro 22621', ,huntress,microsoft-ad,sentinelone
desktop-o4ceged,b'Windows 10 Pro', , ,microsoft-ad, 
desktop-uppsb7j,b'Windows 10 Pro 19045', ,huntress,microsoft-ad,sentinelone
envy15-mab,b'Windows 10 Pro 19044',cybercns-sec-vm,huntress,microsoft-ad,sentinelone
envy17-acct2,b'Windows 11 Pro', ,huntress,microsoft-ad, 
estimatin3-,b'Windows 11 Pro 22621',cybercns-sec-vm,huntress,microsoft-ad,sentinelone
estimating3-hpenvy17,b'Windows 11 Pro 22621',cybercns-sec-vm,huntress,microsoft-ad,sentinelone
hpenvy17-etimat,b'Windows 10 Pro 19045',cybercns-sec-vm,huntress,microsoft-ad,sentinelone
jessica-surface2,b'Windows 10 Pro 19045', ,huntress,microsoft-ad,sentinelone
laptop-q7e8cjev,b'Windows 10 Pro 19045',cybercns-sec-vm,huntress,microsoft-ad,sentinelone
rrobaynaenvy17,b'Windows 10 Pro', ,huntress,microsoft-ad, 
salemain1,b'Windows 10 Pro', , ,microsoft-ad, 
sf-pmorales,b'Windows 10 Pro 19045',cybercns-sec-vm,huntress,microsoft-ad,sentinelone
so-ad-1,b'Windows Server 2016 Standard 14393', ,huntress,microsoft-ad,sentinelone
so-ad-2,b'Windows Server 2019 Standard 17763',cybercns-sec-vm,huntress,microsoft-ad,sentinelone
so-applservr-1,b'Windows Server 2019 Standard', , ,microsoft-ad, 
so-apps-1,b'Windows Server 2016 Standard', , ,microsoft-ad, 
so-apps-2,b'Windows Server 2019 Standard', , ,microsoft-ad, 
so-apps-3,b'Windows Server 2022 Standard', , ,microsoft-ad, 
so-fs-2,b'Windows Server 2019 Standard 17763', ,huntress,microsoft-ad,sentinelone
so-fs-30,b'Windows Server 2019 Standard 17763', ,huntress,microsoft-ad,sentinelone
so-fs100,b'Windows Server 2016 Standard 14393',cybercns-sec-vm,huntress,microsoft-ad,sentinelone
so-nas-1, , , ,microsoft-ad, 
sp-011475392953,b'Windows 10 Pro 19045',cybercns-sec-vm,huntress,microsoft-ad,sentinelone
suf8-orm-pm1,b'Windows 10 Pro', ,huntress,microsoft-ad, 
surf6-rosey,b'Windows 10 Pro 19044',cybercns-sec-vm, ,microsoft-ad,sentinelone
surf8-ab1,b'Windows 10 Pro', ,huntress,microsoft-ad, 
surf8-lucio,b'Windows 10 Pro', ,huntress,microsoft-ad, 
surf8-maint-gz,b'Windows 10 Pro', , ,microsoft-ad, 
surf8-omar,b'Windows 10 Pro', ,huntress,microsoft-ad, 
surf8-prodasist1,b'Windows 10 Pro', ,huntress,microsoft-ad, 
surf8-tomd,b'Windows 10 Pro 19045',cybercns-sec-vm,huntress,microsoft-ad,sentinelone
surface-jonathan,b'Windows 10 Pro 19044',cybercns-sec-vm,huntress,microsoft-ad,sentinelone
surface14,b'Windows 10 Pro 19045',cybercns-sec-vm,huntress,microsoft-ad,sentinelone
surface15,b'Microsoft Windows 10 Pro',cybercns-sec-vm, , , 
surface15,b'Windows 10 Pro 19044', ,huntress,microsoft-ad,sentinelone
surfacelte-12,b'Windows 10 Pro 19044',cybercns-sec-vm,huntress,microsoft-ad,sentinelone
surfpro4-fm1,b'Windows 10 Pro 19045',cybercns-sec-vm,huntress,microsoft-ad,sentinelone
surfpro8-1,b'Windows 10 Pro 19044', ,huntress,microsoft-ad,sentinelone
surfpro8-maint1,b'Windows 10 Pro', , ,microsoft-ad, 
surfpro8-zepeda,b'Windows 10 Pro 19045',cybercns-sec-vm,huntress,microsoft-ad,sentinelone
tablet-u5evdu9j,b'Windows 10 Pro', ,huntress,microsoft-ad, 
